date,realized_volatility,realized_kernel,H
2018-06-05,0.4212397995036139,1.1171160042854755,340
2018-06-06,0.4679287991714588,0.6769975408429215,340
2018-06-07,0.8610203071010193,1.448483208834493,340
2018-06-08,0.6948756995541588,0.7989625517022809,340
2018-06-11,0.5291544919790995,0.6775229870178904,340
2018-06-12,0.43855499916231555,0.7147381788762548,340
2018-06-13,0.7151081806029129,1.1453691454315276,340
2018-06-14,0.6001110935593585,1.6389156205726343,340
2018-06-15,2.1316334015630582,1.5208743898824273,340
2018-06-18,0.7349151115979659,0.9707756507453554,340
2018-06-19,0.8052658368906762,0.9762068889430883,340
2018-06-20,0.547466177666913,0.6710710870968857,340
2018-06-21,1.1837178035020255,1.5946535276630789,340
2018-06-22,0.5995244398820163,0.8373570396304594,340
2018-06-25,1.718951919823891,2.492759671800174,340
